TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,Transaction Duration,Login Attempts,Account Balance,PreviousTransaction Date
TX000175,AC00106,169.47,22-03-2023 16:10,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,04-11-2024 08:07
TX000176,AC00035,73.23,19-05-2023 16:52,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,04-11-2024 08:11
TX000177,AC00363,1362.55,10-02-2023 18:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,04-11-2024 08:11
TX000178,AC00273,792.57,22-05-2023 16:22,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,04-11-2024 08:10
TX000179,AC00156,237.06,18-12-2023 16:47,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,04-11-2024 08:07
TX000180,AC00010,34.17,21-11-2023 16:57,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,04-11-2024 08:06
TX000181,AC00036,740.25,19-07-2023 17:03,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,04-11-2024 08:08
TX000182,AC00149,453.54,19-04-2023 16:36,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,04-11-2024 08:12
TX000183,AC00225,300.47,13-11-2023 16:11,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,04-11-2024 08:08
TX000184,AC00077,110.93,07-04-2023 16:38,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,04-11-2024 08:10
TX000185,AC00440,201.69,03-01-2023 16:46,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,04-11-2024 08:10
TX000186,AC00321,399.21,30-01-2023 16:15,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,04-11-2024 08:08
TX000187,AC00099,1041.88,06-09-2023 16:44,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,04-11-2024 08:06
TX000188,AC00258,630.36,02-03-2023 16:11,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,04-11-2024 08:12
TX000189,AC00132,10.94,23-10-2023 17:24,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,04-11-2024 08:11
TX000190,AC00113,215.9,04-01-2023 16:02,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,04-11-2024 08:10
TX000191,AC00396,1422.55,10-07-2023 17:49,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,04-11-2024 08:06
TX000192,AC00099,226.37,18-09-2023 17:07,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,04-11-2024 08:09
TX000193,AC00265,444.89,11-09-2023 16:27,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,04-11-2024 08:11
TX000194,AC00047,280.57,27-01-2023 17:35,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,04-11-2024 08:10
TX000195,AC00005,488.54,03-07-2023 17:47,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,04-11-2024 08:07
TX000196,AC00363,3.3,27-03-2023 16:42,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,04-11-2024 08:10
TX000197,AC00426,199.39,21-08-2023 16:16,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,04-11-2024 08:09
TX000198,AC00107,20.36,24-07-2023 17:02,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,04-11-2024 08:11
TX000199,AC00237,113.64,24-10-2023 17:09,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,04-11-2024 08:07
TX000200,AC00358,493.11,31-07-2023 16:25,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,04-11-2024 08:08
TX000201,AC00113,307.41,12-06-2023 17:32,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,04-11-2024 08:09
TX000202,AC00010,11.18,30-11-2023 16:52,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,04-11-2024 08:10
TX000203,AC00499,313.82,15-11-2023 18:57,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,04-11-2024 08:08
TX000204,AC00380,51.0,30-01-2023 16:00,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,04-11-2024 08:08
TX000205,AC00452,140.98,25-05-2023 16:34,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,04-11-2024 08:12
TX000206,AC00020,288.04,24-08-2023 16:47,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,04-11-2024 08:10
TX000207,AC00181,800.55,04-05-2023 16:21,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,04-11-2024 08:06
TX000208,AC00370,485.54,06-02-2023 17:46,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,04-11-2024 08:11
TX000209,AC00453,521.15,17-02-2023 18:16,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,04-11-2024 08:07
TX000210,AC00339,321.79,07-08-2023 17:30,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,04-11-2024 08:10
TX000211,AC00249,304.93,24-02-2023 16:23,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,04-11-2024 08:08
TX000212,AC00479,432.08,31-07-2023 16:04,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,04-11-2024 08:11
TX000213,AC00301,694.2,07-12-2023 16:20,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,04-11-2024 08:07
TX000214,AC00380,116.86,20-03-2023 18:28,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,04-11-2024 08:12
TX000215,AC00130,386.81,03-03-2023 18:02,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,04-11-2024 08:10
TX000216,AC00006,74.88,24-05-2023 16:25,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,04-11-2024 08:07
TX000217,AC00096,195.76,22-05-2023 16:17,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,04-11-2024 08:09
TX000218,AC00108,134.7,21-08-2023 16:03,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,04-11-2024 08:11
TX000219,AC00070,890.24,07-07-2023 18:03,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,04-11-2024 08:07
TX000220,AC00417,361.27,06-01-2023 17:01,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,04-11-2024 08:10
TX000221,AC00391,131.56,19-10-2023 16:42,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,04-11-2024 08:07
TX000222,AC00414,485.51,28-11-2023 16:49,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,04-11-2024 08:08
TX000223,AC00004,547.87,10-07-2023 17:15,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,04-11-2024 08:10
TX000224,AC00047,457.3,26-06-2023 18:25,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,04-11-2024 08:07
TX000225,AC00198,506.24,13-01-2023 16:44,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,04-11-2024 08:11
TX000226,AC00314,486.59,19-12-2023 16:55,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,04-11-2024 08:10
TX000227,AC00212,163.68,28-09-2023 16:20,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,04-11-2024 08:11
TX000228,AC00115,581.65,09-01-2023 16:54,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,04-11-2024 08:09
TX000229,AC00055,52.01,07-11-2023 16:46,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,04-11-2024 08:11
TX000230,AC00427,630.24,29-11-2023 18:10,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,04-11-2024 08:11
TX000231,AC00401,523.74,02-11-2023 16:36,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,04-11-2024 08:06
TX000232,AC00430,705.6,20-02-2023 18:41,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,04-11-2024 08:09
TX000233,AC00299,217.5,23-10-2023 18:54,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,04-11-2024 08:06
TX000234,AC00345,91.48,23-01-2023 16:50,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,04-11-2024 08:09
TX000235,AC00430,5.25,13-11-2023 18:26,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,04-11-2024 08:12
TX000236,AC00175,54.03,19-09-2023 17:16,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,04-11-2024 08:07
TX000237,AC00177,736.73,27-11-2023 16:05,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,04-11-2024 08:10
TX000238,AC00225,368.91,10-03-2023 17:49,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,54,Doctor,14,1,829.71,04-11-2024 08:10
TX000239,AC00394,33.06,17-01-2023 16:03,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,04-11-2024 08:06
TX000240,AC00026,66.5,04-05-2023 16:44,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,04-11-2024 08:08
TX000241,AC00076,177.08,06-01-2023 17:16,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,04-11-2024 08:12
TX000242,AC00215,588.54,06-02-2023 17:57,Debit,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,04-11-2024 08:10
TX000243,AC00202,173.5,23-10-2023 17:16,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,04-11-2024 08:11
TX000244,AC00400,78.33,31-07-2023 16:13,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,04-11-2024 08:08
TX000245,AC00004,40.66,01-01-2024 16:08,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,04-11-2024 08:11
TX000246,AC00260,97.22,20-02-2023 17:30,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,04-11-2024 08:11
TX000247,AC00415,34.07,06-11-2023 17:22,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,22,Student,81,1,8709.77,04-11-2024 08:07
TX000248,AC00337,492.06,19-10-2023 16:14,Debit,Fresno,D000411,60.166.231.236,M012,Online,23,Student,74,1,857.9,04-11-2024 08:09
TX000249,AC00253,842.01,12-09-2023 16:43,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,04-11-2024 08:08
TX000250,AC00126,73.55,09-01-2023 16:09,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,04-11-2024 08:11
TX000251,AC00304,760.53,04-09-2023 18:13,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,04-11-2024 08:09
TX000252,AC00470,273.08,30-01-2023 16:09,Credit,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,04-11-2024 08:07
TX000253,AC00041,371.69,22-12-2023 16:27,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,04-11-2024 08:09
TX000254,AC00442,218.96,30-08-2023 16:11,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,04-11-2024 08:10
TX000255,AC00430,227.39,25-12-2023 16:58,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,04-11-2024 08:11
TX000256,AC00258,237.99,08-05-2023 16:45,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,04-11-2024 08:11
TX000257,AC00073,186.6,04-07-2023 16:27,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,04-11-2024 08:06
TX000258,AC00430,341.15,13-02-2023 17:18,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,04-11-2024 08:10
TX000259,AC00363,434.58,06-09-2023 16:28,Debit,Memphis,D000136,80.92.209.207,M091,ATM,59,Doctor,215,1,12648.32,04-11-2024 08:08
TX000260,AC00307,312.88,26-05-2023 18:12,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,04-11-2024 08:07
TX000261,AC00085,75.15,18-09-2023 17:31,Debit,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,04-11-2024 08:11
TX000262,AC00448,23.3,14-08-2023 18:13,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,04-11-2024 08:08
TX000263,AC00194,47.38,08-02-2023 18:18,Credit,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,04-11-2024 08:07
TX000264,AC00319,512.81,19-07-2023 16:57,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,79,Retired,30,1,6994.34,04-11-2024 08:11
TX000265,AC00366,488.15,31-07-2023 16:01,Debit,Louisville,D000257,81.102.230.41,M098,Branch,43,Engineer,168,1,7071.09,04-11-2024 08:11
TX000266,AC00338,12.82,05-04-2023 18:37,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,44,Engineer,156,1,9045.19,04-11-2024 08:08
TX000267,AC00178,66.9,17-04-2023 16:50,Credit,Charlotte,D000221,138.210.196.19,M021,Online,79,Retired,129,4,5238.71,04-11-2024 08:10
TX000268,AC00424,535.91,07-07-2023 16:38,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12,04-11-2024 08:10
TX000269,AC00147,270.72,03-07-2023 18:01,Credit,Washington,D000508,26.240.219.199,M094,Online,26,Engineer,53,1,6263.96,04-11-2024 08:11
TX000270,AC00171,97.98,06-02-2023 16:09,Debit,Denver,D000470,211.42.9.0,M033,Branch,72,Retired,18,1,7460.33,04-11-2024 08:08
TX000271,AC00023,196.08,25-08-2023 16:52,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,04-11-2024 08:06
TX000272,AC00263,251.18,01-06-2023 16:51,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9,04-11-2024 08:07
TX000273,AC00423,44.52,28-03-2023 18:30,Debit,El Paso,D000618,89.21.156.229,M081,Online,28,Student,205,1,314.28,04-11-2024 08:10
TX000274,AC00455,178.87,23-05-2023 16:03,Debit,Baltimore,D000663,134.247.5.188,M001,Online,35,Doctor,180,1,5241.23,04-11-2024 08:10
TX000275,AC00454,1176.28,20-12-2023 16:08,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,54,Engineer,174,5,323.69,04-11-2024 08:11
TX000276,AC00055,386.68,31-10-2023 16:48,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,04-11-2024 08:06
TX000277,AC00403,167.14,24-04-2023 18:33,Debit,Denver,D000231,125.89.163.224,M049,Online,76,Retired,20,1,3877.73,04-11-2024 08:06
TX000278,AC00220,345.22,05-09-2023 16:55,Debit,Fresno,D000217,164.75.163.220,M025,Branch,69,Retired,253,1,4046.58,04-11-2024 08:07
TX000279,AC00009,74.85,25-12-2023 17:19,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,72,Retired,117,1,2409.73,04-11-2024 08:11
TX000280,AC00445,671.73,16-10-2023 16:15,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88,04-11-2024 08:12
TX000281,AC00133,255.04,23-11-2023 16:15,Debit,Seattle,D000206,98.39.212.221,M084,ATM,45,Engineer,152,1,6217.86,04-11-2024 08:11
TX000282,AC00362,45.77,09-02-2023 17:50,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,25,Student,109,1,5978.12,04-11-2024 08:08
TX000283,AC00026,329.69,09-01-2023 16:54,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66,04-11-2024 08:09
TX000284,AC00387,362.04,10-07-2023 16:37,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,58,Doctor,198,2,8421.88,04-11-2024 08:08
TX000285,AC00451,11.92,09-10-2023 17:48,Debit,San Diego,D000678,192.95.36.246,M063,Branch,53,Doctor,52,1,14611.9,04-11-2024 08:11
TX000286,AC00033,47.42,19-12-2023 16:46,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64,Doctor,28,1,8253.52,04-11-2024 08:08
TX000287,AC00087,35.99,19-01-2023 16:14,Debit,Miami,D000270,162.207.77.170,M023,Branch,63,Retired,129,1,4489.79,04-11-2024 08:09
TX000288,AC00159,151.19,05-05-2023 16:04,Credit,New York,D000658,217.233.219.196,M061,Branch,37,Doctor,96,1,11903.82,04-11-2024 08:11
TX000289,AC00177,242.62,10-07-2023 16:40,Credit,San Francisco,D000332,138.87.180.254,M094,Online,22,Student,234,1,483.02,04-11-2024 08:07
TX000290,AC00093,48.72,29-09-2023 18:54,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08,04-11-2024 08:07
TX000291,AC00427,43.46,21-07-2023 17:02,Debit,Boston,D000263,21.190.11.223,M020,ATM,25,Student,80,1,578.06,04-11-2024 08:10
TX000292,AC00284,1036.21,21-07-2023 18:54,Debit,Omaha,D000129,93.218.115.132,M067,Online,25,Student,126,1,477.3,04-11-2024 08:12
TX000293,AC00189,443.79,09-10-2023 18:28,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,53,Retired,87,1,3133.85,04-11-2024 08:11
TX000294,AC00495,365.14,01-12-2023 18:46,Debit,Dallas,D000640,173.232.121.213,M002,Online,68,Retired,57,1,5894.09,04-11-2024 08:07
TX000295,AC00148,757.41,05-05-2023 16:31,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22,Student,37,1,9532.42,04-11-2024 08:09
TX000296,AC00272,20.54,21-08-2023 18:09,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51,Engineer,72,1,5327.03,04-11-2024 08:07
TX000297,AC00381,475.36,02-10-2023 16:03,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,34,Engineer,105,1,2000.6,04-11-2024 08:06
TX000298,AC00110,34.74,26-06-2023 16:40,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56,Retired,24,1,6827.57,04-11-2024 08:11
TX000299,AC00495,689.54,06-03-2023 16:46,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,27,Student,93,1,1633.76,04-11-2024 08:08
TX000300,AC00035,211.18,16-10-2023 16:09,Debit,Washington,D000428,64.89.183.39,M059,ATM,73,Retired,90,1,4069.17,04-11-2024 08:11
TX000301,AC00119,211.36,21-11-2023 16:23,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,51,Engineer,286,1,7943.47,04-11-2024 08:11
TX000302,AC00488,744.41,31-07-2023 16:35,Credit,Houston,D000115,24.181.236.233,M095,Online,39,Engineer,107,1,8842.47,04-11-2024 08:11
TX000303,AC00466,61.43,29-06-2023 16:16,Debit,Phoenix,D000084,14.200.197.126,M035,Online,24,Student,170,1,1882.77,04-11-2024 08:08
TX000304,AC00489,167.44,25-09-2023 16:11,Debit,Mesa,D000483,166.7.230.111,M087,Branch,37,Doctor,82,1,12526.71,04-11-2024 08:10
TX000305,AC00306,361.46,07-04-2023 17:23,Debit,Nashville,D000169,171.150.178.172,M093,Online,21,Student,83,1,4737.84,04-11-2024 08:10
TX000306,AC00431,378.85,16-06-2023 17:21,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78,Retired,126,1,2300.53,04-11-2024 08:09
TX000307,AC00233,241.11,16-06-2023 16:41,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05,04-11-2024 08:10
TX000308,AC00389,131.93,11-09-2023 17:31,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,31,Engineer,13,1,4547.06,04-11-2024 08:06
TX000309,AC00067,20.28,19-07-2023 17:42,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,36,Engineer,213,1,2047.83,04-11-2024 08:10
TX000310,AC00300,415.88,27-04-2023 17:30,Debit,San Diego,D000146,152.140.239.181,M005,Branch,70,Doctor,170,1,10008.33,04-11-2024 08:08
TX000311,AC00386,49.99,09-02-2023 17:53,Debit,Omaha,D000668,155.140.33.42,M062,ATM,62,Retired,139,1,2299.64,04-11-2024 08:08
TX000312,AC00285,1221.65,27-09-2023 16:55,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92,04-11-2024 08:10
TX000313,AC00219,100.66,16-06-2023 18:58,Debit,Dallas,D000511,86.220.59.252,M024,Branch,50,Doctor,144,1,14473.33,04-11-2024 08:11
TX000314,AC00445,485.54,08-12-2023 16:47,Debit,Louisville,D000343,121.67.144.20,M080,Online,19,Student,148,1,1533.32,04-11-2024 08:11
TX000315,AC00371,321.15,10-02-2023 17:06,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,46,Doctor,179,1,7005.05,04-11-2024 08:06
TX000316,AC00164,711.3,26-06-2023 18:57,Debit,San Jose,D000581,109.42.41.157,M076,Branch,21,Student,51,1,955.4,04-11-2024 08:09
TX000317,AC00200,12.23,12-10-2023 16:02,Debit,Houston,D000177,23.92.205.75,M065,ATM,42,Engineer,139,1,7844.88,04-11-2024 08:07
TX000318,AC00310,350.94,30-10-2023 17:17,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,20,Student,64,1,221.56,04-11-2024 08:10
TX000319,AC00106,301.85,18-04-2023 17:43,Debit,Columbus,D000433,55.154.161.250,M062,Online,54,Engineer,25,1,6586.19,04-11-2024 08:10
TX000320,AC00444,29.34,09-03-2023 17:37,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82,04-11-2024 08:11
TX000321,AC00441,231.71,24-04-2023 17:01,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,27,Student,148,1,1127.98,04-11-2024 08:07
TX000322,AC00300,179.43,11-08-2023 18:20,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,58,Retired,244,1,2626.63,04-11-2024 08:10
TX000323,AC00194,36.71,30-01-2023 17:11,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,48,Doctor,55,1,6459.38,04-11-2024 08:11
TX000324,AC00248,138.12,11-04-2023 17:18,Credit,Los Angeles,D000182,45.182.28.148,M067,Branch,53,Doctor,281,1,1649.69,04-11-2024 08:11
TX000325,AC00286,233.24,17-04-2023 16:56,Debit,Louisville,D000351,45.241.13.208,M070,ATM,33,Engineer,72,1,6939.23,04-11-2024 08:07
TX000326,AC00049,609.14,23-11-2023 16:09,Debit,Tucson,D000224,201.113.165.203,M086,ATM,39,Engineer,177,1,9033.87,04-11-2024 08:11
TX000327,AC00471,436.64,25-12-2023 17:46,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,31,Doctor,111,1,14365.18,04-11-2024 08:08
TX000328,AC00434,870.43,31-05-2023 16:54,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,10115.18,04-11-2024 08:07
TX000329,AC00264,354.4,06-11-2023 17:23,Debit,Chicago,D000416,87.234.36.48,M046,ATM,74,Retired,128,1,7358.65,04-11-2024 08:10
TX000330,AC00316,22.63,20-02-2023 17:28,Debit,Kansas City,D000488,165.114.224.47,M052,Online,53,Engineer,112,1,4438.03,04-11-2024 08:10
TX000331,AC00087,182.19,19-06-2023 16:36,Debit,Mesa,D000101,157.130.28.27,M007,Branch,26,Student,53,1,1176.1,04-11-2024 08:06
TX000332,AC00140,126.81,30-10-2023 16:58,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,26,Engineer,290,1,5427.98,04-11-2024 08:12
TX000333,AC00418,288.17,08-09-2023 16:48,Debit,Virginia Beach,D000399,143.212.47.226,M012,Online,37,Engineer,50,1,3653.11,04-11-2024 08:10
TX000334,AC00187,118.77,02-10-2023 17:44,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,55,Engineer,123,1,2104.82,04-11-2024 08:10
TX000335,AC00077,651.82,14-04-2023 17:59,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,21,Student,166,1,1802.77,04-11-2024 08:07
TX000336,AC00141,66.65,17-10-2023 16:58,Debit,Detroit,D000398,120.170.93.69,M100,ATM,37,Engineer,33,1,3559.96,04-11-2024 08:11
TX000337,AC00332,98.53,16-01-2023 16:31,Debit,Denver,D000684,119.163.214.161,M085,Branch,69,Retired,166,1,3564.8,04-11-2024 08:11
TX000338,AC00439,138.95,02-06-2023 16:48,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92,04-11-2024 08:08
TX000339,AC00055,33.89,10-11-2023 16:10,Debit,Nashville,D000588,14.105.144.122,M079,Branch,26,Student,177,1,1444.75,04-11-2024 08:11
TX000340,AC00299,23.71,18-09-2023 16:04,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,58,Doctor,164,1,10788.89,04-11-2024 08:09
